"F_得意先番号","F_得意先名称","F_得意先略称","F_敬称","F_英語名称","F_先担当部課","F_先担当","F_先担当敬称","F_経理担当部課","F_経理担当","F_経理担当敬称","F_郵便番号","F_住所１","F_住所２","F_住所３","F_英語住所１","F_英語住所２","F_電話番号","F_ＦＡＸ番号１","F_ＦＡＸ番号２","F_輸送ＬＴ","F_請求先番号","F_納品書発行","F_在庫引当区分","F_個別登録","F_検収区分","F_担当者","F_更新日付","F_更新時刻","F_照会項目","F_登録日","F_更新日","F_検査ＬＴ","F_予備ＬＴ","F_印刷Ｂ","F_切断余長区分","F_生産担当"
"1251375Q","201棟西検収所（小型機部品）","201棟西検収所（小型機部品）","御中","","","","","","","","6748686","兵庫県明石市魚住町清水1106-4","","","","","078-556-6286","","","1","1251375","3","2","1","2","100106","","10:29:43","","2023/04/06 00:00:00","2023/04/06 00:00:00","1","0","","",""
"1251375N","㈱リョーサン（ＮＧＨキット専用納場）","リョーサン（ＮＧＨキット専用）","御中","","","","","","","","6750155","兵庫県加古郡播磨町新島3番地","","","","","079-430-0013","","","1","1251375","3","2","1","2","100106","ﾘｮｰｻﾝ","13:50:45","","2022/11/25 00:00:00","2022/11/25 00:00:00","1","0","","",""
"1451323","東京フジ株式会社","東京フジ㈱","御中","","","","","","","","365-0062","埼玉県鴻巣市箕田 3349-1","","","","","048-596-3311","","","2","1451323","2","2","1","2","300137","ﾄｳｷｮｳﾌｼﾞ","10:38:16","","2024/09/11 00:00:00","2025/01/09 00:00:00","4","0","","","100115"
"18341557","コベルコ建機東条パーツロジセンター","コベルコP/C 東条センター","御中","","","","","","","","673-1341","兵庫県加東市南山6丁目 9-1 ロジトレス東条内","","","","","0795-47-19000","","","3","1834152","1","1","2","1","100132","ｺﾍﾞﾙｺ","17:35:46","","2024/10/16 00:00:00","2026/02/13 00:00:00","2","0","","",""
"1251375S","阪神機器直送納場","阪神機器直送納場","御中","","","","","","","","651-2411","兵庫県神戸市西区上新地３丁目６-９","","","","","078-945-5776","","","1","1251375","3","2","1","2","100150","ｷｬﾀﾋﾟﾗｰ","11:28:44","","2024/11/01 00:00:00","2024/11/01 00:00:00","1","0","","",""
"1411320E","株式会社竹内製作所　第一工場(経費)","経費(第一工場)","御中","","","","","","","","3890605","長野県埴科郡坂城町上平205","","","","","0268-81-1110","","","2","1411320","3","2","1","2","100112","ﾀｹｳﾁｾｲｻｸｼｮ","16:08:25","","2019/08/30 00:00:00","2019/08/30 00:00:00","3","0","","",""
"1327300","株式会社テクス清水","㈱テクス清水","御中","","","","","経営","菅野","様","379-0112","群馬県安中市岩井710-1","","","","","027-380-5131","","","3","1327300","1","2","1","2","300137","ﾃｸｽｼﾐｽﾞ","11:11:07","","2019/10/07 00:00:00","2019/10/07 00:00:00","2","0","","","100115"
"1313961","青山貿易株式会社","青山貿易㈱","御中","","","","","","","","5420081","大阪市中央区南船場４丁目６番１７号（南船場青山ビル）","","","","","06-6241-1473","06-6241-0586","","0","1313961","3","2","1","2","300137","ｾｲｻﾞﾝ","14:33:42","","2020/02/18 00:00:00","2020/02/18 00:00:00","0","0","","",""
"1411320A","株式会社竹内製作所　第一工場","第一工場","御中","","","","","","","","3890605","長野県埴科郡坂城町上平205","","","","","0268-81-1115","","","2","1411320","3","2","1","2","100112","ﾀｹｳﾁｾｲｻｸｼｮ","15:35:22","","2020/06/05 00:00:00","2020/07/29 00:00:00","3","0","","",""
"2196312S","日立建機株式会社　播州工場サービスパーツ","日立建機㈱播州工場SP","様","","","","","","","","675-1113","加古郡稲美町岡２６８０番地","","","","","0794-95-1213","","","3","2196312","0","2","2","1","100105","ﾋﾀﾁ","15:06:53","","2020/07/01 00:00:00","2020/07/01 00:00:00","2","0","","",""
"16241104","日立建機㈱常陸那珂臨港工場　臨港荷受1","臨港UR・臨港荷受","御中","","","","","","","","312-0004","茨城県ひたちなか市長砂163-10","","","","","029-265-2057","","","1","1624110","2","2","1","1","10012","ﾋﾀﾁ","14:55:30","","2020/10/01 00:00:00","2021/11/02 00:00:00","3","0","","",""
"16241106","日立建機㈱常陸那珂臨港工場　臨港荷受1","臨港小物荷受","御中","","","","","","","","312-0004","茨城県ひたちなか市長砂163-10","","","","","029-265-2057","","","1","1624110","2","2","1","1","100112","ﾋﾀﾁ","10:47:55","","2021/07/09 00:00:00","2021/07/15 00:00:00","3","0","","",""
"1624102A","住友重機械建機クレーン㈱部品ｾﾝﾀ半田倉庫","HSC㈱　部品センタ半田倉庫","御中","","","木村","様","","","","475-0021","愛知県半田市州の崎町二丁目１１５番地","","","","","0562-47-7117","","","2","1624102","1","2","1","1","100106","ｽﾐﾄﾓ","11:58:30","","2022/01/20 00:00:00","2022/01/20 00:00:00","3","0","","",""
"1694229","株式会社本田技術研究所","㈱本田技術研究所","御中","","","","","","","","3510193","埼玉県和光市中央1-4-1　和光受入（Ｗ）","埼玉県和光市本町8-1　和光受入(Y)","","","","048-462-6005","","048-462-5293","1","1694229","3","2","1","2","300137","ﾎﾝﾀﾞ","12:28:16","","2022/02/01 00:00:00","2022/02/15 00:00:00","4","0","","",""
"16241105","日立建機株式会社　播州工場","日立建機㈱　播州","御中","","","","","","","","675-1113","加古郡稲美町岡2680番地","","","","","079-495-1213","","","3","1624110","3","2","1","1","100105","ﾋﾀﾁ","11:15:06","","2021/04/19 00:00:00","2021/07/15 00:00:00","2","0","","","100115"
"2046667","","","","","","","","","","","","","","","","","","","","0","2046667","3","2","1","2","100090","","11:47:47","","2020/12/02 00:00:00","2020/12/02 00:00:00","0","0","","",""
"1251375H","水登社直送納場","水登社直送納場","御中","","","","","","","","","","","","","","078-556-6286","","","1","1251375","3","2","1","2","100106","","11:06:10","","2021/08/27 00:00:00","2021/08/27 00:00:00","1","0","","",""
"1251375K","㈱リョーサン播磨ＣＡＢ2","リョーサン播磨ＣＡＢ　2","御中","","","","","","","","6750155","兵庫県加古郡播磨町新島3番地","","","","","079-430-0013","","","1","1251375","3","2","1","2","100106","ﾘｮｰｻﾝ","10:44:15","","2022/03/28 00:00:00","2022/11/25 00:00:00","1","0","","",""
"1251375L","㈱リョーサン播磨物流倉庫(プロマテ納場)","リョーサン播磨(ﾌﾟﾛﾏﾃ納場","御中","","","","","","","","6750155","兵庫県加古郡播磨町新島3番地","","","","","079-430-0013","","","1","1251375","3","2","1","2","100106","ﾘｮｰｻﾝ","14:59:35","","2022/06/20 00:00:00","2022/06/20 00:00:00","1","0","","",""
"1251375M","㈱リョーサン播磨CAB1","リョーサン播磨ＣＡＢ　1","御中","","","","","","","","6750155","兵庫県加古郡播磨町新島3番地","","","","","079-430-0013","","","1","1251375","3","2","1","2","100106","ﾘｮｰｻﾝ","10:40:01","","2022/08/19 00:00:00","2022/08/19 00:00:00","1","0","","",""
"1411445","株式会社タダノ　志度工場","㈱タダノ　志度工場","御中","","","","","","","","769-2101","香川県さぬき市志度5405番地3","","","","","087-894-8050","087-894-8288","","0","1411445","3","2","1","2","300137","ﾀﾀﾞﾉ","10:02:16","","2023/01/16 00:00:00","2023/01/16 00:00:00","0","0","","",""
"16241107","日立建機㈱  南総通運龍ケ崎物流倉庫","南総通運倉庫","御中","","","","","","","","301-0852","茨城県龍ケ崎市向陽台6-5","","","","","070-2657-1447","","","1","1624110","2","2","1","1","100126","ﾋﾀﾁ","08:48:41","","2023/03/08 00:00:00","2023/03/20 00:00:00","3","0","","",""
"1251375O","CAT　㈱ﾘｮｰｻﾝ(CJL1荷受け場","CAT  （CJL1 荷受け場）","御中","","","","","","","","6750155","兵庫県加古郡播磨町新島3番地","","","","","079-430-0013","","","1","1251375O","3","2","1","2","100136","ｷｬﾀﾋﾟﾗｰ","09:46:34","","2023/03/30 00:00:00","2026/03/02 00:00:00","5","0","","","100115"
"1411149","ダイトロン株式会社","ダイトロン㈱","御中","","","","","","","","532-0003","大阪府大阪市淀川区宮原４丁目６－１１","東京都国立市富士見台3-15-1","","","","06-6399-5041","06-6399-6041","","2","1411149","2","2","1","2","300137","ﾀﾞｲﾄﾛﾝ","10:43:38","","2025/01/07 00:00:00","2025/01/09 00:00:00","4","0","","",""
"1285135A","株式会社技研製作所   関西工場","㈱技研製作所　関西工場","御中","","","","","","","","669-4342","兵庫県丹波市市島町矢代４０１番地","","","","","0795-85-2755","0795-80-3002","","3","1285135","2","2","1","2","100150","ｷﾞｹﾝｾｲｻｸｼｮ","13:21:01","","2025/04/23 00:00:00","2025/04/23 00:00:00","7","0","","",""
"1411320N","株式会社竹内製作所　プロダクト（経費）","経費（プロダクト）","御中","","","","","","","","3890605","長野県埴科郡坂城町上平20","","","","","0268-81-1110","","","2","1411320","3","2","1","2","100105","","10:44:07","","2025/03/06 00:00:00","2025/03/06 00:00:00","3","0","","",""
"1285135B","株式会社技研製作所   関東工場","㈱技研製作所　関東工場","御中","","","","","","","","279-0024","千葉県浦安市港７５番地１","","","","","047-318-9033","047-354-5512","","3","1285135","2","2","1","2","100150","ｷﾞｹﾝｾｲｻｸｼｮ","13:22:48","","2025/04/23 00:00:00","2025/04/23 00:00:00","7","0","","",""
"1285135C","株式会社垣内 東工場","㈱垣内 東工場","御中","","","","","","","","783-0049","高知県南国市岡豊町中島３２２－８","","","","","088-855-7505","088-855-7506","","3","1285135","2","2","1","2","100150","","13:23:49","","2025/04/23 00:00:00","2025/04/23 00:00:00","7","0","","",""
"1285135D","株式会社エスイージー","㈱エスイージー","御中","","","","","","","","783-0082","高知県南国市里改田２０３","","","","","088-865-8130","088-802-5546","","3","1285135","2","2","1","2","100150","","13:18:33","","2025/04/23 00:00:00","2025/04/23 00:00:00","7","0","","",""
"1214131","株式会社加藤製作所","㈱加藤製作所","御中","","","","","","","","306-0313","茨城県猿島郡五霞町元栗橋5206","東京都品川区東大井 1-9-37","","","","0280-84-1479","","","2","1214131","2","2","1","1","300137","ｶﾄｳｾｲｻｸｼｮ","09:56:30","","2024/11/05 00:00:00","2024/11/06 00:00:00","6","0","","","100110"
"1516144A","因幡電機産業㈱大阪物流","因幡電機産業㈱大阪物流","御中","","","","","","","","577-0065","大阪府東大阪市高井田中5-3-15","","","","","06-6788-1783","06-6782-0336","","1","1516144","1","2","2","1","100105","","16:28:08","","2024/12/20 00:00:00","2024/12/20 00:00:00","2","0","","",""
"1214133","㈱加藤製作所 坂東工場","㈱加藤製作所 坂東工場","御中","","部品倉庫","","","","","","306-0658","茨城県坂東市緑の里12番","","","","","0297-34-1140","0297-34-1137","","2","1214131","2","2","1","1","100046","ｶﾄｳｾｲｻｸｼｮ","13:26:16","","2024/12/19 00:00:00","2024/12/19 00:00:00","6","0","","",""
"1214132","㈱加藤製作所   群馬工場","㈱加藤製作所　群馬工場","御中","","","","","","","","373-0015","群馬県太田市東新町823","","","","","0276-37-3111","","","2","1214131","2","2","1","1","100046","ｶﾄｳｾｲｻｸｼｮ","15:20:24","","2024/11/05 00:00:00","2024/11/05 00:00:00","6","0","","",""
"1693340","ブリヂストンケービージー株式会社","ブリヂストンケービージー㈱","御中","","","","","","","","578-0921","東大阪市水走1丁目15番30号　株式会社KBGアドバンス","","","","","072-968-2400","072-964-0693","","4","1693340","1","2","1","1","300137","ﾌﾞﾘﾁﾞｽﾄﾝ","10:47:40","","2025/03/10 00:00:00","2025/04/02 00:00:00","3","0","","",""
"1411320M","株式会社竹内製作所　青木工場","経費（青木4組立）","御中","","","","","","","","386-1603","長野県小県郡青木村当郷 275-1","","","","","0268-75-0411","","","2","1411320","3","2","1","2","100105","ﾀｹｳﾁｾｲｻｸｼｮ","17:06:11","","2025/02/19 00:00:00","2025/02/19 00:00:00","3","0","","",""
"1251332X","郷商事㈱小前田運輸㈱","郷商事㈱小前田運輸㈱","御中","","","","","","","","923-0994","石川県小松市工業団地1丁目","111番地　小前田運輸㈱本社倉庫","","","","0761-23-1120","","","3","1251332","1","2","1","2","100046","ｺﾏｴﾀﾞ","13:39:37","","2025/06/13 00:00:00","2025/06/13 00:00:00","2","0","","",""
"16241108","日立建機㈱常陸那珂工場　第一荷受","なか第一","御中","","","","","","","","312-0005","茨城県ひたちなか市新光町552-48","","","","","029-264-2056","","","1","1624110","2","2","1","1","100126","ﾋﾀﾁ","17:08:07","","2024/11/19 00:00:00","2024/11/19 00:00:00","3","0","","",""
"1251369","コベルコシンワ株式会社","コベルコシンワ㈱","御中","","","","","","","","738-0022","広島県廿日市市木材港南1-53","","","","","0829-34-0021","","","2","1251369","1","2","1","2","300137","ｺﾍﾞﾙｺｼﾝﾜ","15:45:38","","2025/01/16 00:00:00","2025/01/16 00:00:00","3","0","","",""
"1411320Y","中部陸運㈱　物流センター","中陸塩尻","御中","","","増田","様","","","","3860043","長野県上田市下塩尻158","","","","","0268-24-4403","","","2","1411320","3","2","1","2","100105","ﾁｭｳﾘｸｼｵｼﾞﾘ","15:42:56","","2025/01/14 00:00:00","2025/01/14 00:00:00","3","0","","",""
"1251375T","CAT　㈱ﾘｮｰｻﾝ(01A納場)","CAT　(01A納場)海外直送品","御中","","","","","","","","","兵庫県加古郡播磨町新島3番地","","","","","","","","1","1251375","3","2","1","2","100150","ｷｬﾀﾋﾟﾗｰ","14:21:10","","2025/07/04 00:00:00","2025/07/04 00:00:00","1","0","","",""
"1411222I","大京㈱　今江工場","大京㈱今江工場","様","DAIKYO INCORPORATED","","吉田","様","","","","9230964","石川県小松市今江9丁目45","","","","Komatsu","0761-44-1111","0761-44-8888","","2","1411222","2","2","2","2","100046","ﾀﾞｲｷｮｳ","11:30:09","","2026/03/12 00:00:00","2026/03/16 00:00:00","3","0","","",""
"1239461","グローバル電子株式会社","グローバル電子㈱","御中","Global Electronics Corporation","","江頭 様　小田 様","","","","","532-0011","大阪府大阪市淀川区西中島6丁目1-3","","","","","06-6307-2324","06-6307-2988","","3","1239461","2","2","2","1","100062","ｸﾞﾛｰﾊﾞﾙﾃﾞﾝ","10:57:13","","2026/03/19 00:00:00","2026/03/19 00:00:00","2","0","","",""
"1251375W","納場０４経由阪神機器行専用","納場０４経由阪神機器行専用(H4)","御中","","","","","","","","6748686","兵庫県明石市魚住町清水1106-4","","","","","078-556-6286","","","1","1251375","3","2","1","2","100150","","14:07:34","","2026/06/25 00:00:00","2026/06/25 00:00:00","1","0","","",""
"1319983F","古川ユニック㈱ 佐倉工場　ラインサポート","古川ユニック㈱","御中","FURUKAWA","","","","","","","285-8511","千葉県佐倉市太田字外野2348","","","","","","","","3","1319983","2","2","1","2","100046","ﾌﾙｶﾜ","08:52:27","","2025/11/21 00:00:00","2025/11/21 00:00:00","4","0","","",""
"1239461A","グローバル電子株式会社　商品センター","グローバル電子㈱　商品センター","御中","Global Electronics Corporation","","江頭 様　小田 様","","","","","277-0861","千葉県柏市高田1400-1","","","","","04-7143-2756","04-7143-2582","","2","1239461","1","2","1","2","100126","ｸﾞﾛｰﾊﾞﾙﾃﾞﾝ","18:18:22","","2026/06/12 00:00:00","2026/06/12 00:00:00","2","0","","",""
"1624130","日立建機日本株式会社","日立建機日本㈱","御中","","","","","","","","340-0004","埼玉県草加市弁天5-33-25","","","","","048-931-9306","","","0","1624130","2","2","2","1","100062","ﾋﾀﾁｹﾝｷﾆﾎﾝ","10:49:19","","2026/07/22 00:00:00","2026/07/22 00:00:00","0","0","","",""
"1285135E","株式会社タガミ・イーエクス","㈱タガミ・イーエクス","御中","","","","","","","","923-1101","石川県能美市粟生町西７０５－１（粟生工業団地内）工務Ｇ","","","","","0761-57-4570","0761-57-4595","","3","1285135","2","2","1","2","100150","","14:05:03","","2025/07/22 00:00:00","2025/07/22 00:00:00","7","0","","",""
"16241109","日立建機㈱常陸那珂工場　第三2荷受　ナカダイサン2","なか第三　ナカダイサン2","御中","","","","","","","","312-0005","茨城県ひたちなか市新光町552-48","","","","","029-264-2056","","","1","1624110","2","2","1","2","100126","ﾋﾀﾁ","09:26:03","","2025/09/03 00:00:00","2025/09/04 00:00:00","3","0","","",""
"1257152H","コマツ物流関東補給センタ","コマツ物流関東","御中","","","","","","","","323-0819","栃木県小山市横倉新田400","","","","","","","","2","1257150","1","1","1","2","100046","ｺﾏﾂﾌﾞﾂﾘｭｳ","08:56:04","","2025/11/21 00:00:00","2025/11/21 00:00:00","5","0","","",""
"1257140O","大友ロジスティックスサービス㈱　コマツ営業所","大友ロジ","御中","","","","","","","","922-0326","石川県加賀市桑原町ハ9-1","","","","","","","","2","1257140","3","1","2","2","100046","ｵｵﾄﾓ","09:00:07","","2025/11/21 00:00:00","2025/11/21 00:00:00","5","0","","",""
"1257149C","千葉実業㈱　茨城工場","千葉実業","御中","","","","","","","","310-0841","茨城件水戸市酒門町3958-1　Ｎ5納場","","","","","","","","2","1257149I","3","2","2","2","100046","ﾁﾊﾞｼﾞﾂｷﾞｮｳ","09:02:53","","2025/11/21 00:00:00","2025/11/21 00:00:00","5","0","","",""
"2055782","Motherson Sumi Wiring India Ltd","Motherson Sumi","","Motherson Sumi Wiring India Ltd.","","","","","","","","C-14A&B, 1A&1B, Sector-1,","Noida-201301, Uttar Pradesh, India","","","","+91-01189-06752317","","","30","2055782","3","2","1","2","100062","ﾏｻﾞｰｿﾝ","17:05:16","","2026/03/11 00:00:00","2026/03/11 00:00:00","1","0","","",""
